#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18754
#Date Time: 2019-04-23 16:58:36.115
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Wavegen 1 Condition: Rising
#Channel 1: Range: 500 mV/div Offset: -2.5 V
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 500 Hz
#Amplitude: 1 V
#Offset: 3 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V)
-0.00233875,1.9708
-0.0023375,1.97047
-0.00233625,1.97047
-0.002335,1.9708
-0.00233375,1.97114
-0.0023325,1.9708
-0.00233125,1.97047
-0.00233,1.9708
-0.00232875,1.97114
-0.0023275,1.9708
-0.00232625,1.9708
-0.002325,1.97047
-0.00232375,1.97047
-0.0023225,1.9708
-0.00232125,1.97114
-0.00232,1.97047
-0.00231875,1.9708
-0.0023175,1.9708
-0.00231625,1.97047
-0.002315,1.9708
-0.00231375,1.97047
-0.0023125,1.9708
-0.00231125,1.9708
-0.00231,1.9708
-0.00230875,1.97047
-0.0023075,1.97047
-0.00230625,1.9708
-0.002305,1.9708
-0.00230375,1.9708
-0.0023025,1.9708
-0.00230125,1.9708
-0.0023,1.97114
-0.00229875,1.9708
-0.0022975,1.97047
-0.00229625,1.9708
-0.002295,1.9708
-0.00229375,1.97047
-0.0022925,1.9708
-0.00229125,1.97114
-0.00229,1.97047
-0.00228875,1.97047
-0.0022875,1.9708
-0.00228625,1.97114
-0.002285,1.9708
-0.00228375,1.9708
-0.0022825,1.9708
-0.00228125,1.9708
-0.00228,1.9708
-0.00227875,1.9708
-0.0022775,1.9708
-0.00227625,1.9708
-0.002275,1.97114
-0.00227375,1.97114
-0.0022725,1.9708
-0.00227125,1.97114
-0.00227,1.9708
-0.00226875,1.9708
-0.0022675,1.97114
-0.00226625,1.97114
-0.002265,1.97114
-0.00226375,1.97114
-0.0022625,1.97147
-0.00226125,1.97114
-0.00226,1.97114
-0.00225875,1.97114
-0.0022575,1.97114
-0.00225625,1.97114
-0.002255,1.97114
-0.00225375,1.97147
-0.0022525,1.97114
-0.00225125,1.97147
-0.00225,1.97147
-0.00224875,1.97114
-0.0022475,1.97181
-0.00224625,1.97147
-0.002245,1.97181
-0.00224375,1.97147
-0.0022425,1.97114
-0.00224125,1.97114
-0.00224,1.9708
-0.00223875,1.9708
-0.0022375,1.97114
-0.00223625,1.97114
-0.002235,1.97147
-0.00223375,1.97147
-0.0022325,1.97114
-0.00223125,1.97147
-0.00223,1.97114
-0.00222875,1.97147
-0.0022275,1.97147
-0.00222625,1.97114
-0.002225,1.97114
-0.00222375,1.97147
-0.0022225,1.9708
-0.00222125,1.9708
-0.00222,1.9708
-0.00221875,1.9708
-0.0022175,1.9708
-0.00221625,1.9708
-0.002215,1.9708
-0.00221375,1.97114
-0.0022125,1.97147
-0.00221125,1.97147
-0.00221,1.9708
-0.00220875,1.97114
-0.0022075,1.97114
-0.00220625,1.97114
-0.002205,1.97147
-0.00220375,1.97114
-0.0022025,1.9708
-0.00220125,1.97147
-0.0022,1.97114
-0.00219875,1.9708
-0.0021975,1.97047
-0.00219625,1.97114
-0.002195,1.97114
-0.00219375,1.9708
-0.0021925,1.97114
-0.00219125,1.97114
-0.00219,1.97047
-0.00218875,1.9708
-0.0021875,1.97114
-0.00218625,1.97147
-0.002185,1.97147
-0.00218375,1.97114
-0.0021825,1.97114
-0.00218125,1.97147
-0.00218,1.97147
-0.00217875,1.97147
-0.0021775,1.97114
-0.00217625,1.97147
-0.002175,1.97181
-0.00217375,1.97147
-0.0021725,1.97114
-0.00217125,1.97114
-0.00217,1.97114
-0.00216875,1.97114
-0.0021675,1.97114
-0.00216625,1.97114
-0.002165,1.97114
-0.00216375,1.9708
-0.0021625,1.97114
-0.00216125,1.9708
-0.00216,1.97114
-0.00215875,1.97147
-0.0021575,1.97114
-0.00215625,1.97114
-0.002155,1.97114
-0.00215375,1.97147
-0.0021525,1.97114
-0.00215125,1.97147
-0.00215,1.97147
-0.00214875,1.97147
-0.0021475,1.97114
-0.00214625,1.97114
-0.002145,1.97114
-0.00214375,1.97114
-0.0021425,1.97114
-0.00214125,1.97114
-0.00214,1.9708
-0.00213875,1.97147
-0.0021375,1.97114
-0.00213625,1.97114
-0.002135,1.97147
-0.00213375,1.97114
-0.0021325,1.9708
-0.00213125,1.97114
-0.00213,1.9708
-0.00212875,1.9708
-0.0021275,1.9708
-0.00212625,1.9708
-0.002125,1.97013
-0.00212375,1.9708
-0.0021225,1.97047
-0.00212125,1.9708
-0.00212,1.9708
-0.00211875,1.97114
-0.0021175,1.97114
-0.00211625,1.97047
-0.002115,1.97114
-0.00211375,1.9708
-0.0021125,1.9708
-0.00211125,1.9708
-0.00211,1.97114
-0.00210875,1.97114
-0.0021075,1.9708
-0.00210625,1.9708
-0.002105,1.97114
-0.00210375,1.9708
-0.0021025,1.9708
-0.00210125,1.9708
-0.0021,1.9708
-0.00209875,1.97114
-0.0020975,1.97114
-0.00209625,1.97114
-0.002095,1.97114
-0.00209375,1.97114
-0.0020925,1.97114
-0.00209125,1.9708
-0.00209,1.97114
-0.00208875,1.97114
-0.0020875,1.97114
-0.00208625,1.97114
-0.002085,1.97114
-0.00208375,1.9708
-0.0020825,1.9708
-0.00208125,1.97114
-0.00208,1.9708
-0.00207875,1.9708
-0.0020775,1.9708
-0.00207625,1.97114
-0.002075,1.9708
-0.00207375,1.9708
-0.0020725,1.9708
-0.00207125,1.97047
-0.00207,1.97047
-0.00206875,1.97047
-0.0020675,1.9708
-0.00206625,1.9708
-0.002065,1.9708
-0.00206375,1.9708
-0.0020625,1.9708
-0.00206125,1.9708
-0.00206,1.9708
-0.00205875,1.9708
-0.0020575,1.97047
-0.00205625,1.97047
-0.002055,1.9708
-0.00205375,1.9708
-0.0020525,1.97047
-0.00205125,1.97047
-0.00205,1.9708
-0.00204875,1.9708
-0.0020475,1.9708
-0.00204625,1.9708
-0.002045,1.9708
-0.00204375,1.9708
-0.0020425,1.9708
-0.00204125,1.9708
-0.00204,1.97114
-0.00203875,1.9708
-0.0020375,1.97047
-0.00203625,1.97047
-0.002035,1.9708
-0.00203375,1.9708
-0.0020325,1.9708
-0.00203125,1.97047
-0.00203,1.97047
-0.00202875,1.97047
-0.0020275,1.9708
-0.00202625,1.97047
-0.002025,1.9708
-0.00202375,1.97047
-0.0020225,1.9708
-0.00202125,1.9708
-0.00202,1.97114
-0.00201875,1.97114
-0.0020175,1.9708
-0.00201625,1.9708
-0.002015,1.9708
-0.00201375,1.97047
-0.0020125,1.9708
-0.00201125,1.9708
-0.00201,1.9708
-0.00200875,1.97114
-0.0020075,1.97114
-0.00200625,1.97114
-0.002005,1.9708
-0.00200375,1.9708
-0.0020025,1.9708
-0.00200125,1.98156
-0.002,2.00409
-0.00199875,2.00846
-0.0019975,2.01283
-0.00199625,2.0172
-0.001995,2.02292
-0.00199375,2.02796
-0.0019925,2.03368
-0.00199125,2.0394
-0.00199,2.04511
-0.00198875,2.05184
-0.0019875,2.05722
-0.00198625,2.06394
-0.001985,2.07134
-0.00198375,2.07705
-0.0019825,2.08378
-0.00198125,2.0905
-0.00198,2.09723
-0.00197875,2.10328
-0.0019775,2.11001
-0.00197625,2.1174
-0.001975,2.12413
-0.00197375,2.13052
-0.0019725,2.13859
-0.00197125,2.14565
-0.00197,2.15237
-0.00196875,2.1591
-0.0019675,2.16683
-0.00196625,2.17356
-0.001965,2.18095
-0.00196375,2.18802
-0.0019625,2.19575
-0.00196125,2.20315
-0.00196,2.20987
-0.00195875,2.21761
-0.0019575,2.22534
-0.00195625,2.2324
-0.001955,2.23946
-0.00195375,2.24652
-0.0019525,2.25358
-0.00195125,2.26098
-0.00195,2.26872
-0.00194875,2.27578
-0.0019475,2.28385
-0.00194625,2.29057
-0.001945,2.29797
-0.00194375,2.30537
-0.0019425,2.31276
-0.00194125,2.31982
-0.00194,2.32722
-0.00193875,2.33428
-0.0019375,2.34168
-0.00193625,2.34908
-0.001935,2.35614
-0.00193375,2.3632
-0.0019325,2.3706
-0.00193125,2.37799
-0.00193,2.38506
-0.00192875,2.39245
-0.0019275,2.39951
-0.00192625,2.40624
-0.001925,2.4133
-0.00192375,2.4207
-0.0019225,2.42843
-0.00192125,2.43549
-0.00192,2.44255
-0.00191875,2.44962
-0.0019175,2.45668
-0.00191625,2.46374
-0.001915,2.4708
-0.00191375,2.47786
-0.0019125,2.48492
-0.00191125,2.49198
-0.00191,2.49871
-0.00190875,2.5061
-0.0019075,2.51283
-0.00190625,2.51989
-0.001905,2.52695
-0.00190375,2.53435
-0.0019025,2.54141
-0.00190125,2.54814
-0.0019,2.55452
-0.00189875,2.56159
-0.0018975,2.56932
-0.00189625,2.57571
-0.001895,2.58243
-0.00189375,2.59017
-0.0018925,2.59723
-0.00189125,2.60362
-0.00189,2.61034
-0.00188875,2.61774
-0.0018875,2.62446
-0.00188625,2.63152
-0.001885,2.63825
-0.00188375,2.64497
-0.0018825,2.65237
-0.00188125,2.65876
-0.00188,2.66616
-0.00187875,2.67322
-0.0018775,2.68028
-0.00187625,2.68667
-0.001875,2.69339
-0.00187375,2.70012
-0.0018725,2.70651
-0.00187125,2.71357
-0.00187,2.72097
-0.00186875,2.72702
-0.0018675,2.73374
-0.00186625,2.74047
-0.001865,2.74753
-0.00186375,2.75459
-0.0018625,2.76098
-0.00186125,2.76737
-0.00186,2.77376
-0.00185875,2.78082
-0.0018575,2.78721
-0.00185625,2.79359
-0.001855,2.79998
-0.00185375,2.80704
-0.0018525,2.81377
-0.00185125,2.82016
-0.00185,2.82722
-0.00184875,2.83327
-0.0018475,2.83966
-0.00184625,2.84672
-0.001845,2.85311
-0.00184375,2.85984
-0.0018425,2.86622
-0.00184125,2.87228
-0.00184,2.879
-0.00183875,2.88606
-0.0018375,2.89245
-0.00183625,2.89783
-0.001835,2.90456
-0.00183375,2.91162
-0.0018325,2.91767
-0.00183125,2.92372
-0.00183,2.93045
-0.00182875,2.93717
-0.0018275,2.94356
-0.00182625,2.94928
-0.001825,2.95567
-0.00182375,2.96205
-0.0018225,2.96878
-0.00182125,2.97517
-0.00182,2.98156
-0.00181875,2.98761
-0.0018175,2.99366
-0.00181625,3.00039
-0.001815,3.00644
-0.00181375,3.01249
-0.0018125,3.01854
-0.00181125,3.02527
-0.00181,3.03199
-0.00180875,3.03805
-0.0018075,3.04443
-0.00180625,3.05049
-0.001805,3.05688
-0.00180375,3.0636
-0.0018025,3.06898
-0.00180125,3.07537
-0.0018,3.08142
-0.00179875,3.08747
-0.0017975,3.09353
-0.00179625,3.09958
-0.001795,3.10597
-0.00179375,3.11202
-0.0017925,3.11807
-0.00179125,3.12412
-0.00179,3.12984
-0.00178875,3.13657
-0.0017875,3.14262
-0.00178625,3.14833
-0.001785,3.15472
-0.00178375,3.16078
-0.0017825,3.16649
-0.00178125,3.17254
-0.00178,3.17826
-0.00177875,3.18465
-0.0017775,3.19104
-0.00177625,3.19642
-0.001775,3.20247
-0.00177375,3.20852
-0.0017725,3.21491
-0.00177125,3.22029
-0.00177,3.22601
-0.00176875,3.23172
-0.0017675,3.23744
-0.00176625,3.24349
-0.001765,3.24921
-0.00176375,3.2556
-0.0017625,3.26198
-0.00176125,3.26736
-0.00176,3.27308
-0.00175875,3.27913
-0.0017575,3.28451
-0.00175625,3.29057
-0.001755,3.29628
-0.00175375,3.302
-0.0017525,3.30805
-0.00175125,3.31343
-0.00175,3.31982
-0.00174875,3.3252
-0.0017475,3.33092
-0.00174625,3.33697
-0.001745,3.34235
-0.00174375,3.34806
-0.0017425,3.35412
-0.00174125,3.35916
-0.00174,3.36521
-0.00173875,3.37093
-0.0017375,3.37631
-0.00173625,3.38202
-0.001735,3.3874
-0.00173375,3.39312
-0.0017325,3.39917
-0.00173125,3.40455
-0.00173,3.41027
-0.00172875,3.41632
-0.0017275,3.4217
-0.00172625,3.42708
-0.001725,3.43313
-0.00172375,3.43818
-0.0017225,3.44356
-0.00172125,3.44961
-0.00172,3.45499
-0.00171875,3.46037
-0.0017175,3.46575
-0.00171625,3.47147
-0.001715,3.47651
-0.00171375,3.48256
-0.0017125,3.48761
-0.00171125,3.49366
-0.00171,3.49837
-0.00170875,3.50408
-0.0017075,3.5098
-0.00170625,3.51551
-0.001705,3.52089
-0.00170375,3.52627
-0.0017025,3.53165
-0.00170125,3.5367
-0.0017,3.54208
-0.00169875,3.54746
-0.0016975,3.55317
-0.00169625,3.55855
-0.001695,3.5636
-0.00169375,3.56898
-0.0016925,3.57436
-0.00169125,3.5794
-0.00169,3.58411
-0.00168875,3.58982
-0.0016875,3.59588
-0.00168625,3.60092
-0.001685,3.60596
-0.00168375,3.61101
-0.0016825,3.61639
-0.00168125,3.62143
-0.00168,3.62648
-0.00167875,3.63253
-0.0016775,3.63757
-0.00167625,3.64262
-0.001675,3.64766
-0.00167375,3.65304
-0.0016725,3.65808
-0.00167125,3.66346
-0.00167,3.66817
-0.00166875,3.67288
-0.0016675,3.67859
-0.00166625,3.6833
-0.001665,3.68834
-0.00166375,3.69372
-0.0016625,3.69944
-0.00166125,3.70448
-0.00166,3.70919
-0.00165875,3.71457
-0.0016575,3.71962
-0.00165625,3.72432
-0.001655,3.7297
-0.00165375,3.73441
-0.0016525,3.73945
-0.00165125,3.74483
-0.00165,3.74988
-0.00164875,3.75425
-0.0016475,3.75929
-0.00164625,3.76434
-0.001645,3.76972
-0.00164375,3.77442
-0.0016425,3.77913
-0.00164125,3.78417
-0.00164,3.78922
-0.00163875,3.79426
-0.0016375,3.79863
-0.00163625,3.80435
-0.001635,3.80939
-0.00163375,3.81444
-0.0016325,3.81881
-0.00163125,3.82352
-0.00163,3.82822
-0.00162875,3.83327
-0.0016275,3.83797
-0.00162625,3.84302
-0.001625,3.84773
-0.00162375,3.85243
-0.0016225,3.85748
-0.00162125,3.86218
-0.00162,3.86756
-0.00161875,3.87193
-0.0016175,3.87664
-0.00161625,3.88169
-0.001615,3.88639
-0.00161375,3.89076
-0.0016125,3.89614
-0.00161125,3.90085
-0.00161,3.90522
-0.00160875,3.90993
-0.0016075,3.91397
-0.00160625,3.91834
-0.001605,3.92338
-0.00160375,3.92809
-0.0016025,3.93313
-0.00160125,3.93717
-0.0016,3.94154
-0.00159875,3.94557
-0.0015975,3.95095
-0.00159625,3.95465
-0.001595,3.95936
-0.00159375,3.9644
-0.0015925,3.96776
-0.00159125,3.9718
-0.00159,3.97617
-0.00158875,3.98054
-0.0015875,3.98458
-0.00158625,3.98861
-0.001585,3.99231
-0.00158375,3.99635
-0.0015825,4.00004
-0.00158125,4.00374
-0.00158,4.00744
-0.00157875,4.01047
-0.0015775,4.01484
-0.00157625,4.01887
-0.001575,4.0219
-0.00157375,4.02291
-0.0015725,4.02056
-0.00157125,4.01551
-0.00157,4.0098
-0.00156875,4.00374
-0.0015675,3.99803
-0.00156625,3.99231
-0.001565,3.98794
-0.00156375,3.98323
-0.0015625,3.97886
-0.00156125,3.9755
-0.00156,3.97214
-0.00155875,3.96945
-0.0015575,3.96709
-0.00155625,3.9644
-0.001555,3.96272
-0.00155375,3.96138
-0.0015525,3.96003
-0.00155125,3.95902
-0.00155,3.95801
-0.00154875,3.957
-0.0015475,3.95633
-0.00154625,3.95532
-0.001545,3.95532
-0.00154375,3.95499
-0.0015425,3.95499
-0.00154125,3.95465
-0.00154,3.95465
-0.00153875,3.95431
-0.0015375,3.95398
-0.00153625,3.95398
-0.001535,3.95364
-0.00153375,3.95398
-0.0015325,3.95431
-0.00153125,3.95398
-0.00153,3.95431
-0.00152875,3.95431
-0.0015275,3.95431
-0.00152625,3.95431
-0.001525,3.95465
-0.00152375,3.95499
-0.0015225,3.95499
-0.00152125,3.95499
-0.00152,3.95532
-0.00151875,3.95499
-0.0015175,3.95465
-0.00151625,3.95499
-0.001515,3.95499
-0.00151375,3.95499
-0.0015125,3.95499
-0.00151125,3.95532
-0.00151,3.95499
-0.00150875,3.95532
-0.0015075,3.95532
-0.00150625,3.95532
-0.001505,3.95499
-0.00150375,3.95499
-0.0015025,3.95499
-0.00150125,3.95532
-0.0015,3.95532
-0.00149875,3.95499
-0.0014975,3.95532
-0.00149625,3.95499
-0.001495,3.95499
-0.00149375,3.95532
-0.0014925,3.95532
-0.00149125,3.95465
-0.00149,3.95465
-0.00148875,3.95499
-0.0014875,3.95465
-0.00148625,3.95465
-0.001485,3.95465
-0.00148375,3.95465
-0.0014825,3.95465
-0.00148125,3.95465
-0.00148,3.95499
-0.00147875,3.95465
-0.0014775,3.95465
-0.00147625,3.95499
-0.001475,3.95499
-0.00147375,3.95465
-0.0014725,3.95431
-0.00147125,3.95431
-0.00147,3.95431
-0.00146875,3.95465
-0.0014675,3.95465
-0.00146625,3.95499
-0.001465,3.95465
-0.00146375,3.95431
-0.0014625,3.95465
-0.00146125,3.95499
-0.00146,3.95431
-0.00145875,3.95465
-0.0014575,3.95465
-0.00145625,3.95465
-0.001455,3.95465
-0.00145375,3.95465
-0.0014525,3.95431
-0.00145125,3.95431
-0.00145,3.95465
-0.00144875,3.95465
-0.0014475,3.95499
-0.00144625,3.95431
-0.001445,3.95431
-0.00144375,3.95465
-0.0014425,3.95499
-0.00144125,3.95465
-0.00144,3.95465
-0.00143875,3.95465
-0.0014375,3.95398
-0.00143625,3.95431
-0.001435,3.95398
-0.00143375,3.95398
-0.0014325,3.95431
-0.00143125,3.95465
-0.00143,3.95465
-0.00142875,3.95431
-0.0014275,3.95431
-0.00142625,3.95398
-0.001425,3.95431
-0.00142375,3.95465
-0.0014225,3.95465
-0.00142125,3.95465
-0.00142,3.95431
-0.00141875,3.95364
-0.0014175,3.95398
-0.00141625,3.95398
-0.001415,3.95431
-0.00141375,3.95431
-0.0014125,3.95398
-0.00141125,3.95431
-0.00141,3.95431
-0.00140875,3.95499
-0.0014075,3.95499
-0.00140625,3.95465
-0.001405,3.95431
-0.00140375,3.95431
-0.0014025,3.95465
-0.00140125,3.95465
-0.0014,3.95431
-0.00139875,3.95398
-0.0013975,3.95431
-0.00139625,3.95431
-0.001395,3.95465
-0.00139375,3.95431
-0.0013925,3.95431
-0.00139125,3.95465
-0.00139,3.95431
-0.00138875,3.95465
-0.0013875,3.95431
-0.00138625,3.95499
-0.001385,3.95465
-0.00138375,3.95431
-0.0013825,3.95431
-0.00138125,3.95398
-0.00138,3.95398
-0.00137875,3.95431
-0.0013775,3.95465
-0.00137625,3.95431
-0.001375,3.95398
-0.00137375,3.95398
-0.0013725,3.95398
-0.00137125,3.95398
-0.00137,3.95431
-0.00136875,3.95465
-0.0013675,3.95465
-0.00136625,3.95431
-0.001365,3.95465
-0.00136375,3.95431
-0.0013625,3.95398
-0.00136125,3.95431
-0.00136,3.95398
-0.00135875,3.95398
-0.0013575,3.95431
-0.00135625,3.95431
-0.001355,3.95431
-0.00135375,3.95398
-0.0013525,3.95398
-0.00135125,3.95364
-0.00135,3.95364
-0.00134875,3.95364
-0.0013475,3.95364
-0.00134625,3.95364
-0.001345,3.95364
-0.00134375,3.95364
-0.0013425,3.95331
-0.00134125,3.95364
-0.00134,3.95398
-0.00133875,3.95364
-0.0013375,3.95364
-0.00133625,3.95398
-0.001335,3.95398
-0.00133375,3.95398
-0.0013325,3.95398
-0.00133125,3.95364
-0.00133,3.95431
-0.00132875,3.95398
-0.0013275,3.95364
-0.00132625,3.95331
-0.001325,3.95331
-0.00132375,3.95364
-0.0013225,3.95364
-0.00132125,3.95331
-0.00132,3.95331
-0.00131875,3.95398
-0.0013175,3.95364
-0.00131625,3.95364
-0.001315,3.95398
-0.00131375,3.95364
-0.0013125,3.95364
-0.00131125,3.95398
-0.00131,3.95364
-0.00130875,3.95364
-0.0013075,3.95331
-0.00130625,3.95364
-0.001305,3.95364
-0.00130375,3.95398
-0.0013025,3.95398
-0.00130125,3.95398
-0.0013,3.95398
-0.00129875,3.95364
-0.0012975,3.95364
-0.00129625,3.95331
-0.001295,3.95431
-0.00129375,3.95398
-0.0012925,3.95364
-0.00129125,3.95364
-0.00129,3.95364
-0.00128875,3.95364
-0.0012875,3.95398
-0.00128625,3.95398
-0.001285,3.95331
-0.00128375,3.95364
-0.0012825,3.95331
-0.00128125,3.95364
-0.00128,3.95398
-0.00127875,3.95364
-0.0012775,3.95398
-0.00127625,3.95398
-0.001275,3.95364
-0.00127375,3.95331
-0.0012725,3.95331
-0.00127125,3.95331
-0.00127,3.95331
-0.00126875,3.95331
-0.0012675,3.95364
-0.00126625,3.95331
-0.001265,3.95364
-0.00126375,3.95398
-0.0012625,3.95431
-0.00126125,3.95398
-0.00126,3.95364
-0.00125875,3.95364
-0.0012575,3.95364
-0.00125625,3.95364
-0.001255,3.95331
-0.00125375,3.95331
-0.0012525,3.95364
-0.00125125,3.95398
-0.00125,3.95431
-0.00124875,3.95364
-0.0012475,3.95431
-0.00124625,3.95364
-0.001245,3.95398
-0.00124375,3.95431
-0.0012425,3.95364
-0.00124125,3.95331
-0.00124,3.95331
-0.00123875,3.95398
-0.0012375,3.95398
-0.00123625,3.95331
-0.001235,3.95398
-0.00123375,3.95398
-0.0012325,3.95364
-0.00123125,3.95364
-0.00123,3.95398
-0.00122875,3.95364
-0.0012275,3.95364
-0.00122625,3.95331
-0.001225,3.95364
-0.00122375,3.95364
-0.0012225,3.95364
-0.00122125,3.95364
-0.00122,3.95331
-0.00121875,3.95364
-0.0012175,3.95364
-0.00121625,3.95364
-0.001215,3.95331
-0.00121375,3.95297
-0.0012125,3.95331
-0.00121125,3.95297
-0.00121,3.95331
-0.00120875,3.95331
-0.0012075,3.95364
-0.00120625,3.95398
-0.001205,3.95331
-0.00120375,3.95331
-0.0012025,3.95331
-0.00120125,3.95364
-0.0012,3.95364
-0.00119875,3.95364
-0.0011975,3.95331
-0.00119625,3.95364
-0.001195,3.95364
-0.00119375,3.95297
-0.0011925,3.95364
-0.00119125,3.95331
-0.00119,3.95331
-0.00118875,3.95331
-0.0011875,3.95331
-0.00118625,3.95331
-0.001185,3.95331
-0.00118375,3.95364
-0.0011825,3.95331
-0.00118125,3.95331
-0.00118,3.95331
-0.00117875,3.95297
-0.0011775,3.95297
-0.00117625,3.95297
-0.001175,3.95297
-0.00117375,3.95297
-0.0011725,3.95331
-0.00117125,3.95331
-0.00117,3.95297
-0.00116875,3.95331
-0.0011675,3.95364
-0.00116625,3.95364
-0.001165,3.95364
-0.00116375,3.95364
-0.0011625,3.95331
-0.00116125,3.95364
-0.00116,3.95364
-0.00115875,3.95398
-0.0011575,3.95364
-0.00115625,3.95398
-0.001155,3.95364
-0.00115375,3.95364
-0.0011525,3.95364
-0.00115125,3.95331
-0.00115,3.95364
-0.00114875,3.95331
-0.0011475,3.95297
-0.00114625,3.95398
-0.001145,3.95364
-0.00114375,3.95331
-0.0011425,3.95331
-0.00114125,3.95331
-0.00114,3.95364
-0.00113875,3.95364
-0.0011375,3.95364
-0.00113625,3.95364
-0.001135,3.95398
-0.00113375,3.95364
-0.0011325,3.95331
-0.00113125,3.95331
-0.00113,3.95364
-0.00112875,3.95398
-0.0011275,3.95331
-0.00112625,3.95364
-0.001125,3.95398
-0.00112375,3.95398
-0.0011225,3.95364
-0.00112125,3.95331
-0.00112,3.95364
-0.00111875,3.95398
-0.0011175,3.95331
-0.00111625,3.95331
-0.001115,3.95431
-0.00111375,3.95431
-0.0011125,3.95364
-0.00111125,3.95297
-0.00111,3.95364
-0.00110875,3.95364
-0.0011075,3.95331
-0.00110625,3.95331
-0.001105,3.95297
-0.00110375,3.95331
-0.0011025,3.95331
-0.00110125,3.95331
-0.0011,3.95364
-0.00109875,3.95364
-0.0010975,3.95331
-0.00109625,3.95331
-0.001095,3.95331
-0.00109375,3.95331
-0.0010925,3.95364
-0.00109125,3.95297
-0.00109,3.95297
-0.00108875,3.95331
-0.0010875,3.95331
-0.00108625,3.95331
-0.001085,3.95364
-0.00108375,3.95331
-0.0010825,3.95331
-0.00108125,3.95331
-0.00108,3.95364
-0.00107875,3.95331
-0.0010775,3.95331
-0.00107625,3.95331
-0.001075,3.95364
-0.00107375,3.95364
-0.0010725,3.95297
-0.00107125,3.95297
-0.00107,3.95331
-0.00106875,3.95331
-0.0010675,3.95297
-0.00106625,3.95297
-0.001065,3.95331
-0.00106375,3.95331
-0.0010625,3.95297
-0.00106125,3.95364
-0.00106,3.95331
-0.00105875,3.95297
-0.0010575,3.95297
-0.00105625,3.95297
-0.001055,3.95297
-0.00105375,3.95263
-0.0010525,3.95297
-0.00105125,3.95297
-0.00105,3.95263
-0.00104875,3.95297
-0.0010475,3.95364
-0.00104625,3.95364
-0.001045,3.95364
-0.00104375,3.95297
-0.0010425,3.95331
-0.00104125,3.95364
-0.00104,3.95364
-0.00103875,3.95331
-0.0010375,3.95331
-0.00103625,3.95331
-0.001035,3.95364
-0.00103375,3.95398
-0.0010325,3.95398
-0.00103125,3.95364
-0.00103,3.95331
-0.00102875,3.95398
-0.0010275,3.95364
-0.00102625,3.95364
-0.001025,3.95331
-0.00102375,3.95297
-0.0010225,3.95331
-0.00102125,3.95331
-0.00102,3.95364
-0.00101875,3.95398
-0.0010175,3.95331
-0.00101625,3.95331
-0.001015,3.95398
-0.00101375,3.95398
-0.0010125,3.95364
-0.00101125,3.95331
-0.00101,3.95297
-0.00100875,3.95364
-0.0010075,3.95364
-0.00100625,3.95364
-0.001005,3.95398
-0.00100375,3.95398
-0.0010025,3.95431
-0.00100125,3.95331
-0.001,3.9328
-0.00099875,3.89177
-0.0009975,3.84974
-0.00099625,3.80872
-0.000995,3.76635
-0.00099375,3.72466
-0.0009925,3.6833
-0.00099125,3.64161
-0.00099,3.59958
-0.00098875,3.55855
-0.0009875,3.5172
-0.00098625,3.4755
-0.000985,3.43515
-0.00098375,3.39312
-0.0009825,3.35109
-0.00098125,3.31074
-0.00098,3.26972
-0.00097875,3.2287
-0.0009775,3.187
-0.00097625,3.14598
-0.000975,3.10529
-0.00097375,3.06494
-0.0009725,3.02426
-0.00097125,2.98324
-0.00097,2.94255
-0.00096875,2.90153
-0.0009675,2.86084
-0.00096625,2.82049
-0.000965,2.78014
-0.00096375,2.7398
-0.0009625,2.69978
-0.00096125,2.65943
-0.00096,2.61908
-0.00095875,2.57907
-0.0009575,2.53906
-0.00095625,2.49938
-0.000955,2.45937
-0.00095375,2.41969
-0.0009525,2.38035
-0.00095125,2.34101
-0.00095,2.30167
-0.00094875,2.263
-0.0009475,2.22568
-0.00094625,2.19071
-0.000945,2.15977
-0.00094375,2.13287
-0.0009425,2.10933
-0.00094125,2.08916
-0.00094,2.07168
-0.00093875,2.05722
-0.0009375,2.04478
-0.00093625,2.03435
-0.000935,2.02494
-0.00093375,2.01754
-0.0009325,2.01081
-0.00093125,2.00543
-0.00093,2.00039
-0.00092875,1.99568
-0.0009275,1.99266
-0.00092625,1.98963
-0.000925,1.98694
-0.00092375,1.98425
-0.0009225,1.98156
-0.00092125,1.98055
-0.00092,1.97921
-0.00091875,1.9782
-0.0009175,1.97685
-0.00091625,1.97585
-0.000915,1.97517
-0.00091375,1.97484
-0.0009125,1.97383
-0.00091125,1.97383
-0.00091,1.97349
-0.00090875,1.97316
-0.0009075,1.97248
-0.00090625,1.97248
-0.000905,1.97215
-0.00090375,1.97181
-0.0009025,1.97181
-0.00090125,1.97147
-0.0009,1.97181
-0.00089875,1.97147
-0.0008975,1.97147
-0.00089625,1.97147
-0.000895,1.97147
-0.00089375,1.97147
-0.0008925,1.97181
-0.00089125,1.97147
-0.00089,1.97147
-0.00088875,1.97181
-0.0008875,1.97147
-0.00088625,1.97114
-0.000885,1.97181
-0.00088375,1.97147
