#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18754
#Date Time: 2019-04-23 16:56:17.970
#Sample rate: 7.69231e+06Hz
#Samples: 8192
#Trigger: Source: Wavegen 1 Condition: Rising
#Channel 1: Range: 100 mV/div Offset: -3 V
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 5 kHz
#Amplitude: 50 mV
#Offset: 3 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V)
-0.00024921,2.91312
-0.00024908,2.91346
-0.00024895,2.91346
-0.00024882,2.91346
-0.00024869,2.91346
-0.00024856,2.91346
-0.00024843,2.91312
-0.0002483,2.91312
-0.00024817,2.91312
-0.00024804,2.91346
-0.00024791,2.91346
-0.00024778,2.91279
-0.00024765,2.91312
-0.00024752,2.91279
-0.00024739,2.91279
-0.00024726,2.91346
-0.00024713,2.91312
-0.000247,2.91245
-0.00024687,2.91312
-0.00024674,2.91279
-0.00024661,2.91312
-0.00024648,2.91279
-0.00024635,2.91312
-0.00024622,2.91312
-0.00024609,2.91312
-0.00024596,2.91312
-0.00024583,2.91279
-0.0002457,2.91346
-0.00024557,2.91312
-0.00024544,2.91346
-0.00024531,2.91346
-0.00024518,2.91312
-0.00024505,2.91279
-0.00024492,2.91279
-0.00024479,2.91346
-0.00024466,2.91346
-0.00024453,2.91245
-0.0002444,2.91245
-0.00024427,2.91312
-0.00024414,2.91312
-0.00024401,2.91279
-0.00024388,2.91312
-0.00024375,2.91245
-0.00024362,2.91245
-0.00024349,2.91279
-0.00024336,2.91245
-0.00024323,2.91245
-0.0002431,2.91312
-0.00024297,2.91245
-0.00024284,2.91245
-0.00024271,2.91279
-0.00024258,2.91279
-0.00024245,2.91279
-0.00024232,2.91312
-0.00024219,2.91245
-0.00024206,2.91279
-0.00024193,2.91245
-0.0002418,2.91245
-0.00024167,2.91245
-0.00024154,2.91279
-0.00024141,2.91312
-0.00024128,2.91245
-0.00024115,2.91279
-0.00024102,2.91279
-0.00024089,2.91279
-0.00024076,2.91279
-0.00024063,2.91279
-0.0002405,2.91279
-0.00024037,2.91245
-0.00024024,2.91279
-0.00024011,2.91211
-0.00023998,2.91211
-0.00023985,2.91211
-0.00023972,2.91211
-0.00023959,2.91211
-0.00023946,2.91245
-0.00023933,2.91211
-0.0002392,2.91211
-0.00023907,2.91279
-0.00023894,2.91245
-0.00023881,2.91245
-0.00023868,2.91245
-0.00023855,2.91279
-0.00023842,2.91279
-0.00023829,2.91279
-0.00023816,2.91245
-0.00023803,2.91211
-0.0002379,2.91245
-0.00023777,2.91279
-0.00023764,2.91245
-0.00023751,2.91245
-0.00023738,2.91245
-0.00023725,2.91245
-0.00023712,2.91211
-0.00023699,2.91279
-0.00023686,2.91211
-0.00023673,2.91245
-0.0002366,2.91245
-0.00023647,2.91245
-0.00023634,2.91245
-0.00023621,2.91312
-0.00023608,2.91279
-0.00023595,2.91312
-0.00023582,2.91312
-0.00023569,2.91346
-0.00023556,2.91346
-0.00023543,2.91346
-0.0002353,2.91312
-0.00023517,2.91279
-0.00023504,2.91211
-0.00023491,2.91279
-0.00023478,2.91279
-0.00023465,2.91245
-0.00023452,2.91312
-0.00023439,2.91245
-0.00023426,2.91279
-0.00023413,2.91312
-0.000234,2.91245
-0.00023387,2.91245
-0.00023374,2.91279
-0.00023361,2.91245
-0.00023348,2.91279
-0.00023335,2.91312
-0.00023322,2.91346
-0.00023309,2.91346
-0.00023296,2.91312
-0.00023283,2.91279
-0.0002327,2.91279
-0.00023257,2.91312
-0.00023244,2.91312
-0.00023231,2.91245
-0.00023218,2.91312
-0.00023205,2.91245
-0.00023192,2.91312
-0.00023179,2.91279
-0.00023166,2.91346
-0.00023153,2.91312
-0.0002314,2.91312
-0.00023127,2.91279
-0.00023114,2.91312
-0.00023101,2.91279
-0.00023088,2.91346
-0.00023075,2.91312
-0.00023062,2.91279
-0.00023049,2.91245
-0.00023036,2.91312
-0.00023023,2.91279
-0.0002301,2.91245
-0.00022997,2.91279
-0.00022984,2.91245
-0.00022971,2.91245
-0.00022958,2.91211
-0.00022945,2.91245
-0.00022932,2.91245
-0.00022919,2.91312
-0.00022906,2.91245
-0.00022893,2.91279
-0.0002288,2.91279
-0.00022867,2.91279
-0.00022854,2.91279
-0.00022841,2.91279
-0.00022828,2.91279
-0.00022815,2.91312
-0.00022802,2.91245
-0.00022789,2.91279
-0.00022776,2.91245
-0.00022763,2.91245
-0.0002275,2.91279
-0.00022737,2.91312
-0.00022724,2.91312
-0.00022711,2.91312
-0.00022698,2.91312
-0.00022685,2.91312
-0.00022672,2.91312
-0.00022659,2.91312
-0.00022646,2.91346
-0.00022633,2.91346
-0.0002262,2.91279
-0.00022607,2.91245
-0.00022594,2.91245
-0.00022581,2.91279
-0.00022568,2.91279
-0.00022555,2.91279
-0.00022542,2.91312
-0.00022529,2.91346
-0.00022516,2.91312
-0.00022503,2.91312
-0.0002249,2.91312
-0.00022477,2.91312
-0.00022464,2.91312
-0.00022451,2.91346
-0.00022438,2.91346
-0.00022425,2.91279
-0.00022412,2.91279
-0.00022399,2.91312
-0.00022386,2.91312
-0.00022373,2.91279
-0.0002236,2.91312
-0.00022347,2.9138
-0.00022334,2.91346
-0.00022321,2.91346
-0.00022308,2.91346
-0.00022295,2.9138
-0.00022282,2.9138
-0.00022269,2.91346
-0.00022256,2.9138
-0.00022243,2.91346
-0.0002223,2.9138
-0.00022217,2.9138
-0.00022204,2.9138
-0.00022191,2.91413
-0.00022178,2.91413
-0.00022165,2.9138
-0.00022152,2.9138
-0.00022139,2.9138
-0.00022126,2.9138
-0.00022113,2.91413
-0.000221,2.91413
-0.00022087,2.9138
-0.00022074,2.91447
-0.00022061,2.91312
-0.00022048,2.91346
-0.00022035,2.91346
-0.00022022,2.91312
-0.00022009,2.91279
-0.00021996,2.91279
-0.00021983,2.91279
-0.0002197,2.91245
-0.00021957,2.91245
-0.00021944,2.91312
-0.00021931,2.91346
-0.00021918,2.91279
-0.00021905,2.91312
-0.00021892,2.91346
-0.00021879,2.91279
-0.00021866,2.91312
-0.00021853,2.91312
-0.0002184,2.91312
-0.00021827,2.91346
-0.00021814,2.91346
-0.00021801,2.91279
-0.00021788,2.91312
-0.00021775,2.91312
-0.00021762,2.91279
-0.00021749,2.91312
-0.00021736,2.91279
-0.00021723,2.91279
-0.0002171,2.91279
-0.00021697,2.91279
-0.00021684,2.91312
-0.00021671,2.91279
-0.00021658,2.91279
-0.00021645,2.91312
-0.00021632,2.91279
-0.00021619,2.91279
-0.00021606,2.91312
-0.00021593,2.91312
-0.0002158,2.91312
-0.00021567,2.91279
-0.00021554,2.91312
-0.00021541,2.91346
-0.00021528,2.91312
-0.00021515,2.91346
-0.00021502,2.91346
-0.00021489,2.91346
-0.00021476,2.91346
-0.00021463,2.91312
-0.0002145,2.91245
-0.00021437,2.91279
-0.00021424,2.91312
-0.00021411,2.91312
-0.00021398,2.91312
-0.00021385,2.91279
-0.00021372,2.91279
-0.00021359,2.91279
-0.00021346,2.91312
-0.00021333,2.91312
-0.0002132,2.91346
-0.00021307,2.91312
-0.00021294,2.91346
-0.00021281,2.91346
-0.00021268,2.91346
-0.00021255,2.91312
-0.00021242,2.91346
-0.00021229,2.91346
-0.00021216,2.91346
-0.00021203,2.91346
-0.0002119,2.91312
-0.00021177,2.91346
-0.00021164,2.91312
-0.00021151,2.91279
-0.00021138,2.91245
-0.00021125,2.91312
-0.00021112,2.91279
-0.00021099,2.91279
-0.00021086,2.91312
-0.00021073,2.91211
-0.0002106,2.91346
-0.00021047,2.91312
-0.00021034,2.91312
-0.00021021,2.91312
-0.00021008,2.91279
-0.00020995,2.91245
-0.00020982,2.91279
-0.00020969,2.91279
-0.00020956,2.91279
-0.00020943,2.91279
-0.0002093,2.91312
-0.00020917,2.91312
-0.00020904,2.9138
-0.00020891,2.91312
-0.00020878,2.91279
-0.00020865,2.91312
-0.00020852,2.91312
-0.00020839,2.91312
-0.00020826,2.91312
-0.00020813,2.91312
-0.000208,2.91279
-0.00020787,2.91312
-0.00020774,2.91279
-0.00020761,2.91279
-0.00020748,2.91312
-0.00020735,2.91279
-0.00020722,2.91312
-0.00020709,2.91346
-0.00020696,2.91312
-0.00020683,2.91279
-0.0002067,2.91279
-0.00020657,2.91245
-0.00020644,2.91279
-0.00020631,2.91312
-0.00020618,2.91279
-0.00020605,2.91312
-0.00020592,2.91312
-0.00020579,2.91312
-0.00020566,2.91312
-0.00020553,2.91312
-0.0002054,2.91279
-0.00020527,2.91245
-0.00020514,2.91279
-0.00020501,2.91211
-0.00020488,2.91245
-0.00020475,2.91312
-0.00020462,2.91245
-0.00020449,2.91279
-0.00020436,2.91245
-0.00020423,2.91279
-0.0002041,2.91279
-0.00020397,2.91312
-0.00020384,2.91346
-0.00020371,2.91279
-0.00020358,2.91279
-0.00020345,2.91245
-0.00020332,2.91346
-0.00020319,2.91312
-0.00020306,2.91245
-0.00020293,2.91279
-0.0002028,2.91312
-0.00020267,2.91346
-0.00020254,2.91312
-0.00020241,2.91312
-0.00020228,2.91312
-0.00020215,2.91312
-0.00020202,2.91346
-0.00020189,2.91346
-0.00020176,2.91312
-0.00020163,2.91312
-0.0002015,2.91279
-0.00020137,2.91312
-0.00020124,2.91279
-0.00020111,2.91312
-0.00020098,2.91312
-0.00020085,2.91312
-0.00020072,2.91312
-0.00020059,2.91312
-0.00020046,2.91312
-0.00020033,2.91245
-0.0002002,2.91312
-0.00020007,2.91346
-0.00019994,2.91312
-0.00019981,2.91346
-0.00019968,2.91346
-0.00019955,2.9138
-0.00019942,2.91447
-0.00019929,2.91447
-0.00019916,2.91447
-0.00019903,2.9148
-0.0001989,2.91548
-0.00019877,2.91514
-0.00019864,2.9148
-0.00019851,2.91548
-0.00019838,2.91548
-0.00019825,2.91514
-0.00019812,2.91581
-0.00019799,2.91548
-0.00019786,2.91514
-0.00019773,2.91615
-0.0001976,2.91649
-0.00019747,2.91649
-0.00019734,2.91682
-0.00019721,2.91682
-0.00019708,2.91716
-0.00019695,2.91749
-0.00019682,2.91783
-0.00019669,2.91716
-0.00019656,2.91817
-0.00019643,2.91817
-0.0001963,2.9185
-0.00019617,2.9185
-0.00019604,2.91918
-0.00019591,2.91918
-0.00019578,2.91918
-0.00019565,2.91951
-0.00019552,2.92018
-0.00019539,2.91985
-0.00019526,2.92018
-0.00019513,2.92052
-0.000195,2.92052
-0.00019487,2.92086
-0.00019474,2.92086
-0.00019461,2.92153
-0.00019448,2.92187
-0.00019435,2.92187
-0.00019422,2.92254
-0.00019409,2.92254
-0.00019396,2.92287
-0.00019383,2.92355
-0.0001937,2.92388
-0.00019357,2.92355
-0.00019344,2.92355
-0.00019331,2.92456
-0.00019318,2.92456
-0.00019305,2.92489
-0.00019292,2.92556
-0.00019279,2.9259
-0.00019266,2.9259
-0.00019253,2.9259
-0.0001924,2.92725
-0.00019227,2.92792
-0.00019214,2.92792
-0.00019201,2.92825
-0.00019188,2.92893
-0.00019175,2.92926
-0.00019162,2.92926
-0.00019149,2.92926
-0.00019136,2.9296
-0.00019123,2.92994
-0.0001911,2.93061
-0.00019097,2.93128
-0.00019084,2.93128
-0.00019071,2.93162
-0.00019058,2.93195
-0.00019045,2.93229
-0.00019032,2.93262
-0.00019019,2.9333
-0.00019006,2.93363
-0.00018993,2.93397
-0.0001898,2.93397
-0.00018967,2.93464
-0.00018954,2.93498
-0.00018941,2.93464
-0.00018928,2.93531
-0.00018915,2.93531
-0.00018902,2.93599
-0.00018889,2.937
-0.00018876,2.937
-0.00018863,2.93733
-0.0001885,2.938
-0.00018837,2.93868
-0.00018824,2.93901
-0.00018811,2.93901
-0.00018798,2.93935
-0.00018785,2.94002
-0.00018772,2.94036
-0.00018759,2.94069
-0.00018746,2.94137
-0.00018733,2.94204
-0.0001872,2.94238
-0.00018707,2.94271
-0.00018694,2.94305
-0.00018681,2.94372
-0.00018668,2.94372
-0.00018655,2.94439
-0.00018642,2.94473
-0.00018629,2.94473
-0.00018616,2.94574
-0.00018603,2.94607
-0.0001859,2.94607
-0.00018577,2.94675
-0.00018564,2.94708
-0.00018551,2.94708
-0.00018538,2.94809
-0.00018525,2.94843
-0.00018512,2.9491
-0.00018499,2.9491
-0.00018486,2.94977
-0.00018473,2.94977
-0.0001846,2.95045
-0.00018447,2.95078
-0.00018434,2.95179
-0.00018421,2.95246
-0.00018408,2.95246
-0.00018395,2.95314
-0.00018382,2.95347
-0.00018369,2.95347
-0.00018356,2.95381
-0.00018343,2.95448
-0.0001833,2.95482
-0.00018317,2.95515
-0.00018304,2.95616
-0.00018291,2.95583
-0.00018278,2.9565
-0.00018265,2.95717
-0.00018252,2.95683
-0.00018239,2.95751
-0.00018226,2.95852
-0.00018213,2.95818
-0.000182,2.95885
-0.00018187,2.95919
-0.00018174,2.9602
-0.00018161,2.96087
-0.00018148,2.96121
-0.00018135,2.96154
-0.00018122,2.96154
-0.00018109,2.96322
-0.00018096,2.96289
-0.00018083,2.96356
-0.0001807,2.96423
-0.00018057,2.96457
-0.00018044,2.96524
-0.00018031,2.96524
-0.00018018,2.96524
-0.00018005,2.96591
-0.00017992,2.96659
-0.00017979,2.96692
-0.00017966,2.96759
-0.00017953,2.96793
-0.0001794,2.9686
-0.00017927,2.96894
-0.00017914,2.96928
-0.00017901,2.96995
-0.00017888,2.97028
-0.00017875,2.97062
-0.00017862,2.97163
-0.00017849,2.97129
-0.00017836,2.97163
-0.00017823,2.97264
-0.0001781,2.97331
-0.00017797,2.97365
-0.00017784,2.97398
-0.00017771,2.97432
-0.00017758,2.97466
-0.00017745,2.97499
-0.00017732,2.97533
-0.00017719,2.97566
-0.00017706,2.97667
-0.00017693,2.97667
-0.0001768,2.97701
-0.00017667,2.97667
-0.00017654,2.97735
-0.00017641,2.97802
-0.00017628,2.97869
-0.00017615,2.97903
-0.00017602,2.9797
-0.00017589,2.98004
-0.00017576,2.98071
-0.00017563,2.98071
-0.0001755,2.98138
-0.00017537,2.98172
-0.00017524,2.98239
-0.00017511,2.98306
-0.00017498,2.9834
-0.00017485,2.9834
-0.00017472,2.98407
-0.00017459,2.98474
-0.00017446,2.98508
-0.00017433,2.98575
-0.0001742,2.98575
-0.00017407,2.98609
-0.00017394,2.98743
-0.00017381,2.98743
-0.00017368,2.98743
-0.00017355,2.98811
-0.00017342,2.98878
-0.00017329,2.98911
-0.00017316,2.98911
-0.00017303,2.99012
-0.0001729,2.99113
-0.00017277,2.99046
-0.00017264,2.99046
-0.00017251,2.9918
-0.00017238,2.99113
-0.00017225,2.9918
-0.00017212,2.99281
-0.00017199,2.99349
-0.00017186,2.99382
-0.00017173,2.99416
-0.0001716,2.99416
-0.00017147,2.99483
-0.00017134,2.99517
-0.00017121,2.9955
-0.00017108,2.99584
-0.00017095,2.99651
-0.00017082,2.99718
-0.00017069,2.99752
-0.00017056,2.99752
-0.00017043,2.99887
-0.0001703,2.9992
-0.00017017,2.9992
-0.00017004,2.99987
-0.00016991,2.99954
-0.00016978,2.99987
-0.00016965,3.00055
-0.00016952,3.00122
-0.00016939,3.00122
-0.00016926,3.00122
-0.00016913,3.00156
-0.000169,3.00189
-0.00016887,3.00223
-0.00016874,3.00256
-0.00016861,3.00324
-0.00016848,3.0029
-0.00016835,3.00357
-0.00016822,3.00425
-0.00016809,3.00458
-0.00016796,3.00492
-0.00016783,3.00458
-0.0001677,3.00593
-0.00016757,3.00559
-0.00016744,3.0066
-0.00016731,3.00727
-0.00016718,3.00727
-0.00016705,3.00761
-0.00016692,3.00828
-0.00016679,3.00862
-0.00016666,3.00895
-0.00016653,3.00929
-0.0001664,3.00963
-0.00016627,3.0103
-0.00016614,3.00996
-0.00016601,3.0103
-0.00016588,3.01097
-0.00016575,3.01097
-0.00016562,3.01097
-0.00016549,3.01097
-0.00016536,3.01131
-0.00016523,3.01198
-0.0001651,3.01232
-0.00016497,3.01265
-0.00016484,3.01232
-0.00016471,3.01265
-0.00016458,3.01299
-0.00016445,3.01265
-0.00016432,3.01332
-0.00016419,3.01366
-0.00016406,3.01433
-0.00016393,3.01433
-0.0001638,3.01467
-0.00016367,3.01467
-0.00016354,3.01467
-0.00016341,3.01534
-0.00016328,3.01568
-0.00016315,3.01601
-0.00016302,3.01534
-0.00016289,3.01601
-0.00016276,3.01669
-0.00016263,3.01635
-0.0001625,3.01669
-0.00016237,3.01702
-0.00016224,3.0177
-0.00016211,3.01736
-0.00016198,3.0177
-0.00016185,3.01702
-0.00016172,3.01669
-0.00016159,3.01702
-0.00016146,3.0177
-0.00016133,3.0177
-0.0001612,3.01803
-0.00016107,3.01904
-0.00016094,3.01837
-0.00016081,3.01904
-0.00016068,3.01904
-0.00016055,3.01904
-0.00016042,3.01904
-0.00016029,3.01904
-0.00016016,3.01904
-0.00016003,3.01904
-0.0001599,3.01904
-0.00015977,3.0187
-0.00015964,3.01904
-0.00015951,3.02005
-0.00015938,3.02005
-0.00015925,3.01971
-0.00015912,3.01971
-0.00015899,3.01971
-0.00015886,3.01971
-0.00015873,3.02039
-0.0001586,3.02005
-0.00015847,3.02039
-0.00015834,3.02005
-0.00015821,3.01971
-0.00015808,3.02005
-0.00015795,3.02005
-0.00015782,3.02039
-0.00015769,3.02039
-0.00015756,3.02106
-0.00015743,3.02072
-0.0001573,3.02039
-0.00015717,3.02072
-0.00015704,3.02106
-0.00015691,3.02106
-0.00015678,3.02106
-0.00015665,3.02139
-0.00015652,3.02072
-0.00015639,3.02039
-0.00015626,3.02072
-0.00015613,3.02072
-0.000156,3.02072
-0.00015587,3.02139
-0.00015574,3.02106
-0.00015561,3.02139
-0.00015548,3.02106
-0.00015535,3.02072
-0.00015522,3.02072
-0.00015509,3.02106
-0.00015496,3.02072
-0.00015483,3.02072
-0.0001547,3.02072
-0.00015457,3.02039
-0.00015444,3.02039
-0.00015431,3.02039
-0.00015418,3.02072
-0.00015405,3.02039
-0.00015392,3.02072
-0.00015379,3.02039
-0.00015366,3.02039
-0.00015353,3.02039
-0.0001534,3.02039
-0.00015327,3.02039
-0.00015314,3.02039
-0.00015301,3.01971
-0.00015288,3.02005
-0.00015275,3.01971
-0.00015262,3.01971
-0.00015249,3.02039
-0.00015236,3.02039
-0.00015223,3.02005
-0.0001521,3.01938
-0.00015197,3.01971
-0.00015184,3.02005
-0.00015171,3.02005
-0.00015158,3.02005
-0.00015145,3.01938
-0.00015132,3.01938
-0.00015119,3.01904
-0.00015106,3.01938
-0.00015093,3.01938
-0.0001508,3.01938
-0.00015067,3.01971
-0.00015054,3.01938
-0.00015041,3.01971
-0.00015028,3.01938
-0.00015015,3.01938
-0.00015002,3.01971
-0.00014989,3.01904
-0.00014976,3.01904
-0.00014963,3.01904
-0.0001495,3.0187
-0.00014937,3.0187
-0.00014924,3.0177
-0.00014911,3.01904
-0.00014898,3.01837
-0.00014885,3.01837
-0.00014872,3.01803
-0.00014859,3.01803
-0.00014846,3.0177
-0.00014833,3.01736
-0.0001482,3.01736
-0.00014807,3.0177
-0.00014794,3.0177
-0.00014781,3.01736
-0.00014768,3.01736
-0.00014755,3.01702
-0.00014742,3.0177
-0.00014729,3.01736
-0.00014716,3.01702
-0.00014703,3.0177
-0.0001469,3.01736
-0.00014677,3.01736
-0.00014664,3.0177
-0.00014651,3.01702
-0.00014638,3.01702
-0.00014625,3.01702
-0.00014612,3.01669
-0.00014599,3.01669
-0.00014586,3.01669
-0.00014573,3.01635
-0.0001456,3.01635
-0.00014547,3.01601
-0.00014534,3.01601
-0.00014521,3.01534
-0.00014508,3.01534
-0.00014495,3.01568
-0.00014482,3.01568
-0.00014469,3.01534
-0.00014456,3.01534
-0.00014443,3.01568
-0.0001443,3.01534
-0.00014417,3.01568
-0.00014404,3.01534
-0.00014391,3.01568
-0.00014378,3.01568
-0.00014365,3.01501
-0.00014352,3.01467
-0.00014339,3.01534
-0.00014326,3.01467
-0.00014313,3.01534
-0.000143,3.01467
-0.00014287,3.01534
-0.00014274,3.01534
-0.00014261,3.01501
-0.00014248,3.01467
-0.00014235,3.01501
-0.00014222,3.01501
-0.00014209,3.01433
-0.00014196,3.01467
-0.00014183,3.01501
-0.0001417,3.014
-0.00014157,3.01433
-0.00014144,3.01433
-0.00014131,3.014
-0.00014118,3.01433
-0.00014105,3.014
-0.00014092,3.01366
-0.00014079,3.01366
-0.00014066,3.01332
-0.00014053,3.01332
-0.0001404,3.01366
-0.00014027,3.014
-0.00014014,3.01366
-0.00014001,3.014
-0.00013988,3.01332
-0.00013975,3.01366
-0.00013962,3.014
-0.00013949,3.014
-0.00013936,3.014
-0.00013923,3.014
-0.0001391,3.01366
-0.00013897,3.01366
-0.00013884,3.014
-0.00013871,3.014
-0.00013858,3.014
-0.00013845,3.014
-0.00013832,3.014
-0.00013819,3.014
-0.00013806,3.01332
-0.00013793,3.01366
-0.0001378,3.01332
-0.00013767,3.01366
-0.00013754,3.01332
-0.00013741,3.01332
-0.00013728,3.01332
-0.00013715,3.01366
-0.00013702,3.01299
-0.00013689,3.01265
-0.00013676,3.01299
-0.00013663,3.01265
-0.0001365,3.01265
-0.00013637,3.01299
-0.00013624,3.01265
-0.00013611,3.01265
-0.00013598,3.01265
-0.00013585,3.01232
-0.00013572,3.01232
-0.00013559,3.01198
-0.00013546,3.01198
-0.00013533,3.01198
-0.0001352,3.01198
-0.00013507,3.01164
-0.00013494,3.01164
-0.00013481,3.01232
-0.00013468,3.01232
-0.00013455,3.01198
-0.00013442,3.01265
-0.00013429,3.01232
-0.00013416,3.01232
-0.00013403,3.01232
-0.0001339,3.01198
-0.00013377,3.01232
-0.00013364,3.01232
-0.00013351,3.01265
-0.00013338,3.01198
-0.00013325,3.01265
-0.00013312,3.01198
-0.00013299,3.01265
-0.00013286,3.01198
-0.00013273,3.01198
-0.0001326,3.01232
-0.00013247,3.01232
-0.00013234,3.01164
-0.00013221,3.01164
-0.00013208,3.01198
-0.00013195,3.01164
-0.00013182,3.01198
-0.00013169,3.01265
-0.00013156,3.01198
-0.00013143,3.01232
-0.0001313,3.01232
-0.00013117,3.01198
-0.00013104,3.01164
-0.00013091,3.01164
-0.00013078,3.01198
-0.00013065,3.01198
-0.00013052,3.01198
-0.00013039,3.01198
-0.00013026,3.01198
-0.00013013,3.01198
-0.00013,3.01232
-0.00012987,3.01198
-0.00012974,3.01164
-0.00012961,3.01131
-0.00012948,3.01198
-0.00012935,3.01164
-0.00012922,3.01164
-0.00012909,3.01232
-0.00012896,3.01164
-0.00012883,3.01164
-0.0001287,3.01198
-0.00012857,3.01164
-0.00012844,3.01097
-0.00012831,3.01131
-0.00012818,3.01164
-0.00012805,3.01198
-0.00012792,3.01164
-0.00012779,3.01164
-0.00012766,3.01131
-0.00012753,3.01164
-0.0001274,3.01198
-0.00012727,3.01198
-0.00012714,3.01232
-0.00012701,3.01198
-0.00012688,3.01198
-0.00012675,3.01232
-0.00012662,3.01131
-0.00012649,3.01198
-0.00012636,3.01164
-0.00012623,3.01198
-0.0001261,3.01198
-0.00012597,3.01232
-0.00012584,3.01131
-0.00012571,3.01198
-0.00012558,3.01232
-0.00012545,3.01198
-0.00012532,3.01164
-0.00012519,3.01198
-0.00012506,3.01164
-0.00012493,3.01198
-0.0001248,3.01131
-0.00012467,3.01164
-0.00012454,3.01164
-0.00012441,3.01198
-0.00012428,3.01131
-0.00012415,3.01131
-0.00012402,3.01198
-0.00012389,3.01164
-0.00012376,3.01232
-0.00012363,3.01198
-0.0001235,3.01198
-0.00012337,3.01164
-0.00012324,3.01131
-0.00012311,3.01232
-0.00012298,3.01164
-0.00012285,3.01164
-0.00012272,3.01131
-0.00012259,3.01097
-0.00012246,3.01198
-0.00012233,3.01131
-0.0001222,3.01164
-0.00012207,3.01164
-0.00012194,3.01164
-0.00012181,3.01164
-0.00012168,3.01164
-0.00012155,3.01232
-0.00012142,3.01164
-0.00012129,3.01198
-0.00012116,3.01198
-0.00012103,3.01164
-0.0001209,3.01232
-0.00012077,3.01131
-0.00012064,3.01198
-0.00012051,3.01164
-0.00012038,3.01164
-0.00012025,3.01131
-0.00012012,3.01097
-0.00011999,3.01164
-0.00011986,3.01164
-0.00011973,3.01198
-0.0001196,3.01097
-0.00011947,3.01131
-0.00011934,3.01164
-0.00011921,3.01097
-0.00011908,3.01131
-0.00011895,3.01131
-0.00011882,3.01097
-0.00011869,3.01097
-0.00011856,3.01097
-0.00011843,3.01131
-0.0001183,3.01097
-0.00011817,3.01131
-0.00011804,3.01131
-0.00011791,3.01097
-0.00011778,3.01164
-0.00011765,3.01097
-0.00011752,3.01164
-0.00011739,3.01131
-0.00011726,3.01063
-0.00011713,3.01164
-0.000117,3.01097
-0.00011687,3.01131
-0.00011674,3.01164
-0.00011661,3.01164
-0.00011648,3.01164
-0.00011635,3.01131
-0.00011622,3.01131
-0.00011609,3.01164
-0.00011596,3.01131
-0.00011583,3.01131
-0.0001157,3.01131
-0.00011557,3.01164
-0.00011544,3.01198
-0.00011531,3.01131
-0.00011518,3.01164
-0.00011505,3.01131
-0.00011492,3.01131
-0.00011479,3.01131
-0.00011466,3.01131
-0.00011453,3.01131
-0.0001144,3.01131
-0.00011427,3.01097
-0.00011414,3.01131
-0.00011401,3.01164
-0.00011388,3.01131
-0.00011375,3.01164
-0.00011362,3.01164
-0.00011349,3.01097
-0.00011336,3.01164
-0.00011323,3.01164
-0.0001131,3.01198
-0.00011297,3.01232
-0.00011284,3.01164
-0.00011271,3.01232
-0.00011258,3.01164
-0.00011245,3.01164
-0.00011232,3.01198
-0.00011219,3.01164
-0.00011206,3.01164
-0.00011193,3.01164
-0.0001118,3.01131
-0.00011167,3.01198
-0.00011154,3.01198
-0.00011141,3.01198
-0.00011128,3.01198
-0.00011115,3.01198
-0.00011102,3.01131
-0.00011089,3.01131
-0.00011076,3.01198
-0.00011063,3.01164
-0.0001105,3.01164
-0.00011037,3.01131
-0.00011024,3.01164
-0.00011011,3.01164
-0.00010998,3.01232
-0.00010985,3.01131
-0.00010972,3.01131
-0.00010959,3.01131
-0.00010946,3.01164
-0.00010933,3.01164
-0.0001092,3.01164
-0.00010907,3.01097
-0.00010894,3.01131
-0.00010881,3.01164
-0.00010868,3.01198
-0.00010855,3.01164
-0.00010842,3.01131
-0.00010829,3.01164
-0.00010816,3.01097
-0.00010803,3.01131
-0.0001079,3.01131
-0.00010777,3.01198
-0.00010764,3.01164
-0.00010751,3.01164
-0.00010738,3.01164
-0.00010725,3.01164
-0.00010712,3.01198
-0.00010699,3.01131
-0.00010686,3.01164
-0.00010673,3.01164
-0.0001066,3.01131
-0.00010647,3.01097
-0.00010634,3.01131
-0.00010621,3.01131
-0.00010608,3.01097
-0.00010595,3.01131
-0.00010582,3.01131
-0.00010569,3.01131
-0.00010556,3.01131
-0.00010543,3.01131
-0.0001053,3.01198
-0.00010517,3.01164
-0.00010504,3.01198
-0.00010491,3.01198
-0.00010478,3.01198
-0.00010465,3.01198
-0.00010452,3.01164
-0.00010439,3.01232
-0.00010426,3.01232
-0.00010413,3.01198
-0.000104,3.01164
-0.00010387,3.01164
-0.00010374,3.01198
-0.00010361,3.01232
-0.00010348,3.01164
-0.00010335,3.01198
-0.00010322,3.01164
-0.00010309,3.01232
-0.00010296,3.01198
-0.00010283,3.01131
-0.0001027,3.01164
-0.00010257,3.01232
-0.00010244,3.01198
-0.00010231,3.01232
-0.00010218,3.01198
-0.00010205,3.01198
-0.00010192,3.01198
-0.00010179,3.01198
-0.00010166,3.01198
-0.00010153,3.01232
-0.0001014,3.01232
-0.00010127,3.01198
-0.00010114,3.01198
-0.00010101,3.01232
-0.00010088,3.01265
-0.00010075,3.01299
